two_words,cnt_in_true,cnt_in_fake,freq_true,freq_fake,total_cnt
"('for', '5th')",288,1,0.0026843385622011577,1.9804333188101555e-05,289
"('action', 'breitbart')",288,1,0.0026843385622011577,1.9804333188101555e-05,289
"('to', 'include')",288,1,0.0026843385622011577,1.9804333188101555e-05,289
"('how', 'about')",131,158,0.001221001221001221,0.003129084643720046,289
"('breaking', 'chicago')",288,1,0.0026843385622011577,1.9804333188101555e-05,289
"('of', 'fun')",287,1,0.0026750179421935146,1.9804333188101555e-05,288
"('to', 'two')",274,14,0.002553849882094157,0.0002772606646334218,288
"('subpoena', 'deadline')",1,287,9.320620007642909e-06,0.005683843624985147,288
"('to', 'produce')",1,287,9.320620007642909e-06,0.005683843624985147,288
"('house', 'subpoena')",1,286,9.320620007642909e-06,0.005664039291797045,287
"('senators', 'pushed')",1,286,9.320620007642909e-06,0.005664039291797045,287
"('who', 'has')",152,135,0.001416734241161722,0.0026735849803937103,287
"('articles', 'about')",286,1,0.0026656973221858716,1.9804333188101555e-05,287
"('quirks', 'to')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('personality', 'quirks')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('buttigieg', 'releases')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('include', 'in')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('in', 'articles')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('comprehensive', 'list')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('fun', 'personality')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('releases', 'comprehensive')",285,1,0.002656376702178229,1.9804333188101555e-05,286
"('be', 'on')",6,280,5.592372004585745e-05,0.005545213292668436,286
"('to', 'cnn')",259,25,0.0024140405819795133,0.0004951083297025389,284
"('meet', 'house')",1,283,9.320620007642909e-06,0.00560462629223274,284
"('reforms', 'to')",1,283,9.320620007642909e-06,0.00560462629223274,284
"('ought', 'to')",3,280,2.7961860022928726e-05,0.005545213292668436,283
"('im', 'a')",278,5,0.0025911323621247285,9.902166594050779e-05,283
"('to', 'female')",282,1,0.0026284148421553003,1.9804333188101555e-05,283
"('new', 'a')",1,281,9.320620007642909e-06,0.005565017625856538,282
"('produce', 'ukraine')",1,281,9.320620007642909e-06,0.005565017625856538,282
"('has', 'backfired')",1,281,9.320620007642909e-06,0.005565017625856538,282
"('baltimore', 'homicides')",280,1,0.002609773602140014,1.9804333188101555e-05,281
"('far', 'left')",240,41,0.002236948801834298,0.0008119776607121638,281
"('breitbart', 'http')",280,1,0.002609773602140014,1.9804333188101555e-05,281
"('to', 'keep')",56,225,0.0005219547204280029,0.00445597496732285,281
"('doesnt', 'want')",235,45,0.0021903457017960833,0.00089119499346457,280
"('to', 'hit')",277,3,0.0025818117421170855,5.941299956430467e-05,280
"('he', 'wants')",187,92,0.0017429559414292239,0.0018219986533053432,279
"('highest', 'level')",277,2,0.0025818117421170855,3.960866637620311e-05,279
"('filled', 'trench')",1,278,9.320620007642909e-06,0.005505604626292232,279
"('with', 'snakes')",1,278,9.320620007642909e-06,0.005505604626292232,279
"('level', 'since')",277,2,0.0025818117421170855,3.960866637620311e-05,279
"('diplomat', 'to')",1,278,9.320620007642909e-06,0.005505604626292232,279
"('and', 'it')",230,48,0.002143742601757869,0.0009506079930288747,278
"('them', 'not')",277,1,0.0025818117421170855,1.9804333188101555e-05,278
"('hit', 'highest')",277,1,0.0025818117421170855,1.9804333188101555e-05,278
"('john', 'hickenlooper')",1,277,9.320620007642909e-06,0.005485800293104131,278
"('since', 'george')",277,1,0.0025818117421170855,1.9804333188101555e-05,278
"('to', 'act')",231,47,0.002153063221765512,0.0009308036598407732,278
"('weightlifting', 'records')",277,1,0.0025818117421170855,1.9804333188101555e-05,278
"('female', 'weightlifting')",277,1,0.0025818117421170855,1.9804333188101555e-05,278
"('‘', 'i')",266,12,0.0024792849220330137,0.0002376519982572187,278
"('newly', 'unearthed')",1,276,9.320620007642909e-06,0.00546599595991603,277
"('ukraines', 'prosecutor')",1,276,9.320620007642909e-06,0.00546599595991603,277
"('rejects', 'transgender')",276,1,0.002572491122109443,1.9804333188101555e-05,277
"('athletes', 'claim')",276,1,0.002572491122109443,1.9804333188101555e-05,277
"('behind', 'sending')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('told', 'police')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('committing', 'crimes')",2,274,1.8641240015285817e-05,0.0054263872935398265,276
"('brothers', 'told')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('hate', 'letter')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('a', 'mom')",274,2,0.002553849882094157,3.960866637620311e-05,276
"('mom', 'to')",274,2,0.002553849882094157,3.960866637620311e-05,276
"('sending', 'himself')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('impeachment', 'probe')",1,275,9.320620007642909e-06,0.005446191626727928,276
"('himself', 'hate')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('president', 'ought')",1,275,9.320620007642909e-06,0.005446191626727928,276
"('because', 'there')",274,2,0.002553849882094157,3.960866637620311e-05,276
"('go', 'into')",275,1,0.0025631705021018,1.9804333188101555e-05,276
"('technology', 'because')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('rachel', 'maddow')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('forward', 'after')",1,274,9.320620007642909e-06,0.0054263872935398265,275
"('speaking', 'with')",1,274,9.320620007642909e-06,0.0054263872935398265,275
"('impeached', 'but')",1,274,9.320620007642909e-06,0.0054263872935398265,275
"('but', 'public')",1,274,9.320620007642909e-06,0.0054263872935398265,275
"('future', 'for')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('not', 'going')",254,21,0.002367437481941299,0.00041589099695013267,275
"('into', 'technology')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('two', 'beautiful')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('immigration', 'expected')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('no', 'future')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('beautiful', 'girls')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('girls', 'and')",274,1,0.002553849882094157,1.9804333188101555e-05,275
"('the', 'best')",239,36,0.002227628181826655,0.000712955994771656,275
"('smollett', 'behind')",273,1,0.002544529262086514,1.9804333188101555e-05,274
"('criticism', 'of')",250,24,0.002330155001910727,0.0004753039965144374,274
"('after', 'speaking')",1,273,9.320620007642909e-06,0.005406582960351725,274
"('really', '👇❌👇❌👇❌👇kamala')",273,1,0.002544529262086514,1.9804333188101555e-05,274
"('with', 'ig')",1,273,9.320620007642909e-06,0.005406582960351725,274
"('👇❌👇❌👇❌👇kamala', 'harris')",273,1,0.002544529262086514,1.9804333188101555e-05,274
"('former', 'white')",1,272,9.320620007642909e-06,0.005386778627163623,273
"('of', 'national')",188,85,0.0017522765614368667,0.0016833683209886323,273
"('ending', 'his')",1,272,9.320620007642909e-06,0.005386778627163623,273
"('house', 'chiefs')",1,271,9.320620007642909e-06,0.005366974293975522,272
"('immigration', 'policy')",266,6,0.0024792849220330137,0.00011882599912860934,272
"('can', 'be')",241,31,0.002246269421841941,0.0006139343288311483,272
"('lewandowski', 'frustrates')",1,270,9.320620007642909e-06,0.005347169960787421,271
"('police', 'jussie')",270,1,0.0025165674020635855,1.9804333188101555e-05,271
"('tax', 'returns')",6,265,5.592372004585745e-05,0.005248148294846913,271
"('behind', 'the')",254,17,0.002367437481941299,0.00033667366419772645,271
"('league', 'rejects')",269,1,0.0025072467820559424,1.9804333188101555e-05,270
"('official', 'with')",1,269,9.320620007642909e-06,0.005327365627599319,270
"('he', 'still')",265,4,0.0024699643020253707,7.921733275240622e-05,269
"('billion', 'from')",259,10,0.0024140405819795133,0.00019804333188101558,269
"('nadler', 'i')",1,268,9.320620007642909e-06,0.005307561294411217,269
"('his', 'immigration')",266,2,0.0024792849220330137,3.960866637620311e-05,268
"('policy', 'on')",265,3,0.0024699643020253707,5.941299956430467e-05,268
"('new', 'national')",1,266,9.320620007642909e-06,0.005267952628035014,267
"('islamic', 'state')",266,1,0.0024792849220330137,1.9804333188101555e-05,267
"('public', 'has')",1,265,9.320620007642909e-06,0.005248148294846913,266
"('its', 'a')",40,226,0.00037282480030571634,0.004475779300510952,266
"('from', 'california')",258,8,0.0024047199619718703,0.00015843466550481244,266
"('whistleblower', 'who')",1,265,9.320620007642909e-06,0.005248148294846913,266
"('deported', 'illegal')",264,1,0.0024606436820177277,1.9804333188101555e-05,265
"('to', 'surpass')",261,3,0.002432681821994799,5.941299956430467e-05,264
"('cbs', 'brothers')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('mavericks', 'retire')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('dirk', 'nowitzkis')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('nowitzkis', 'jersey')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('jersey', 'fully')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('fully', 'unaware')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('unaware', 'he')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('still', 'on')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('have', 'an')",261,3,0.002432681821994799,5.941299956430467e-05,264
"('on', 'team')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('presidential', 'bid')",1,263,9.320620007642909e-06,0.005208539628470709,264
"('movie', 'plot')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('retire', 'dirk')",263,1,0.002451323062010085,1.9804333188101555e-05,264
"('to', 'face')",244,20,0.00227423128186487,0.00039608666376203115,264
"('a', 'fictional')",261,3,0.002432681821994799,5.941299956430467e-05,264
"('in', 'front')",166,97,0.0015472229212687228,0.001921020319245851,263
"('obama', 'era')",261,2,0.002432681821994799,3.960866637620311e-05,263
"('with', 'congress')",1,262,9.320620007642909e-06,0.005188735295282608,263
"('a', 'water')",2,261,1.8641240015285817e-05,0.005168930962094506,263
"('for', 'basing')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('trump', 'takes')",260,2,0.0024233612019871563,3.960866637620311e-05,262
"('the', 'call')",1,261,9.320620007642909e-06,0.005168930962094506,262
"('immigration', 'under')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('surpass', 'obama')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('in', 'an')",187,75,0.0017429559414292239,0.0014853249891076167,262
"('border', 'wall')",16,246,0.00014912992012228654,0.004871865964272983,262
"('fictional', 'movie')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('candace', 'owens')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('basing', 'his')",261,1,0.002432681821994799,1.9804333188101555e-05,262
"('takes', 'back')",260,1,0.0024233612019871563,1.9804333188101555e-05,261
"('water', 'filled')",1,260,9.320620007642909e-06,0.005149126628906405,261
"('from', 'boston')",260,1,0.0024233612019871563,1.9804333188101555e-05,261
"('because', 'he')",194,67,0.0018082002814827243,0.0013268903236028043,261
"('era', 'levels')",260,1,0.0024233612019871563,1.9804333188101555e-05,261
"('call', 'him')",2,258,1.8641240015285817e-05,0.005109517962530201,260
"('won', 'american')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('trump', 'projected')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('american', 'born')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('polls', 'trump')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('cnn', 'exit')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('on', 'his')",5,255,4.660310003821454e-05,0.005050104962965897,260
"('exit', 'polls')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('trump', 'was')",82,178,0.0007642908406267185,0.0035251713074820772,260
"('born', 'citizens')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('lost', 'foreign')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('but', 'lost')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('degree', 'from')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('nbc', 'news')",1,259,9.320620007642909e-06,0.0051293222957183035,260
"('born', 'voters')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('49', '45')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('maddow', 'busts')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('voters', '49')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('45', 'but')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('busts', 'trump')",259,1,0.0024140405819795133,1.9804333188101555e-05,260
"('nothing', 'to')",15,244,0.00013980930011464363,0.00483225729789678,259
"('for', 'solicitin')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('daring', 'us')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('practically', 'daring')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('plain', 'sight')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('prosecutor', 'generals')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('sight', 'is')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('is', 'intriguing')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('an', 'economics')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('intriguing', 'trump')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('really', 'have')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('is', 'practically')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('in', 'plain')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('of', 'committing')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('citizens', '64')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('64', '31')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('birthright', 'citizenship')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('trump', 're')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('unless', 'trump')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('31', 'unless')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('habit', 'of')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('for', 'alleged')",254,5,0.002367437481941299,9.902166594050779e-05,259
"('think', 'this')",255,4,0.0023767581019489416,7.921733275240622e-05,259
"('this', 'habit')",1,258,9.320620007642909e-06,0.005109517962530201,259
"('economics', 'degree')",258,1,0.0024047199619718703,1.9804333188101555e-05,259
"('dan', 'rather')",257,1,0.0023953993419642276,1.9804333188101555e-05,258
"('we', 'need')",123,134,0.0011464362609400777,0.0026537806472056087,257
"('ilhan', 'omars')",256,1,0.0023860787219565846,1.9804333188101555e-05,257
"('the', 'birth')",256,1,0.0023860787219565846,1.9804333188101555e-05,257
"('do', 'you')",202,55,0.0018827652415438676,0.0010892383253455855,257
"('birth', 'of')",256,1,0.0023860787219565846,1.9804333188101555e-05,257
"('gavin', 'newsom')",255,1,0.0023767581019489416,1.9804333188101555e-05,256
"('lest', 'we')",255,1,0.0023767581019489416,1.9804333188101555e-05,256
"('we', 'forget')",255,1,0.0023767581019489416,1.9804333188101555e-05,256
"('exposed', 'dan')",255,1,0.0023767581019489416,1.9804333188101555e-05,256
"('rather', 'and')",255,1,0.0023767581019489416,1.9804333188101555e-05,256
"('a', 'bunch')",199,56,0.0018548033815209387,0.0011090426585336872,255
"('attorney', 'general')",3,252,2.7961860022928726e-05,0.004990691963401592,255
"('plans', 'to')",109,146,0.001015947580833077,0.002891432645462827,255
"('a', 'newly')",1,253,9.320620007642909e-06,0.0050104962965896935,254
"('back', '1')",253,1,0.002358116861933656,1.9804333188101555e-05,254
"('a', 'white')",186,68,0.001733635321421581,0.0013466946567909058,254
"('bunch', 'of')",199,55,0.0018548033815209387,0.0010892383253455855,254
"('mr', 'trumps')",1,252,9.320620007642909e-06,0.004990691963401592,253
"('15', 'minimum')",252,1,0.002348796241926013,1.9804333188101555e-05,253
"('make', 'it')",223,29,0.0020784982617043685,0.0005743256624549452,252
"('former', 'vice')",214,38,0.0019946126816355824,0.0007525646611478592,252
"('news', 'lest')",251,1,0.00233947562191837,1.9804333188101555e-05,252
"('department', 'officials')",1,251,9.320620007642909e-06,0.004970887630213491,252
"('facebook', 'and')",250,1,0.002330155001910727,1.9804333188101555e-05,251
"('president', 'is')",17,234,0.00015845054012992945,0.004634213966015765,251
"('cair', 'backs')",250,1,0.002330155001910727,1.9804333188101555e-05,251
"('backs', 'ilhan')",250,1,0.002330155001910727,1.9804333188101555e-05,251
"('the', 'state')",38,213,0.0003541835602904305,0.004218322969065632,251
"('this', 'has')",36,215,0.0003355423202751447,0.004257931635441835,251
"('lindsey', 'graham')",11,240,0.000102526820084072,0.004753039965144374,251
"('of', 'israel')",250,1,0.002330155001910727,1.9804333188101555e-05,251
"('khans', 'london')",249,1,0.002320834381903084,1.9804333188101555e-05,250
"('under', 'whic')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('circ', 'under')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('legitimate', 'criticism')",249,1,0.002320834381903084,1.9804333188101555e-05,250
"('reaganbushclintonwbushampobama', 'found')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('letter', 'from')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('will', 'make')",171,79,0.0015938260213069373,0.001564542321860023,250
"('any', 'circ')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('under', 'reaganbushclintonwbushampobama')",1,249,9.320620007642909e-06,0.004931278963837288,250
"('a', 'whistleblower')",1,248,9.320620007642909e-06,0.004911474630649186,249
"('buildthatwall', 'deportthemall')",248,1,0.002311513761895441,1.9804333188101555e-05,249
"('ag', 'barr')",1,248,9.320620007642909e-06,0.004911474630649186,249
"('election', 'how')",246,1,0.0022928725218801555,1.9804333188101555e-05,247
"('work', 'for')",6,241,5.592372004585745e-05,0.004772844298332475,247
"('combative', 'lewandowski')",1,246,9.320620007642909e-06,0.004871865964272983,247
"('what', 'he')",12,235,0.0001118474400917149,0.004654018299203866,247
"('attack', 'has')",1,246,9.320620007642909e-06,0.004871865964272983,247
"('of', 'us')",58,189,0.0005405959604432886,0.0037430189725511944,247
"('defense', 'of')",243,4,0.0022649106618572268,7.921733275240622e-05,247
"('for', 'immigrants')",245,2,0.0022835519018725124,3.960866637620311e-05,247
"('wouldnt', 'have')",244,2,0.00227423128186487,3.960866637620311e-05,246
"('do', 'not')",129,117,0.0012023599809859351,0.0023171069830078823,246
"('newsom', 'complains')",245,1,0.0022835519018725124,1.9804333188101555e-05,246
"('hand', 'knowledge')",1,245,9.320620007642909e-06,0.004852061631084882,246
"('the', 'first')",44,201,0.000410107280336288,0.003980670970808413,245
"('a', 'statement')",3,242,2.7961860022928726e-05,0.004792648631520576,245
"('not', 'americans')",244,1,0.00227423128186487,1.9804333188101555e-05,245
"('inspector', 'general')",1,244,9.320620007642909e-06,0.00483225729789678,245
"('it', 'in')",233,12,0.0021717044617807976,0.0002376519982572187,245
"('of', 'socialism')",243,2,0.0022649106618572268,3.960866637620311e-05,245
"('howard', 'schultz')",244,1,0.00227423128186487,1.9804333188101555e-05,245
"('selling', 'birthright')",244,1,0.00227423128186487,1.9804333188101555e-05,245
"('of', 'selling')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('schultz', 'america')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('to', 'accuse')",214,30,0.0019946126816355824,0.0005941299956430467,244
"('20', 'accused')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('they', 'must')",225,19,0.0020971395017196546,0.0003762823305739296,244
"('exists', 'for')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('citizenship', 'to')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('california', 'gavin')",243,1,0.0022649106618572268,1.9804333188101555e-05,244
"('america', 'exists')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('true', 'justice')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('sanders', 'decades')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('decades', 'long')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('long', 'defense')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('to', 'say')",195,48,0.0018175209014903672,0.0009506079930288747,243
"('—', '‘')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('have', 'the')",33,210,0.00030758046025221596,0.004158909969501327,243
"('family', 'of')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('california', '20')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('make', 'the')",2,241,1.8641240015285817e-05,0.004772844298332475,243
"('were', 'not')",225,18,0.0020971395017196546,0.000356477997385828,243
"('plot', 'via')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('announced', 'that')",1,242,9.320620007642909e-06,0.004792648631520576,243
"('sanders', 'plan')",242,1,0.0022555900418495837,1.9804333188101555e-05,243
"('ukraine', 'call')",1,242,9.320620007642909e-06,0.004792648631520576,243
"('the', 'lefts')",4,238,3.7282480030571634e-05,0.0047134312987681705,242
"('homeland', 'security')",109,133,0.001015947580833077,0.002633976314017507,242
"('alleged', 'anti')",241,1,0.002246269421841941,1.9804333188101555e-05,242
"('a', 'senior')",1,241,9.320620007642909e-06,0.004772844298332475,242
"('trump', 'conspirators')",241,1,0.002246269421841941,1.9804333188101555e-05,242
"('wouldnt', 'you')",241,1,0.002246269421841941,1.9804333188101555e-05,242
"('her', 'facts')",240,1,0.002236948801834298,1.9804333188101555e-05,241
"('tired', 'of')",229,12,0.002134421981750226,0.0002376519982572187,241
"('sports', 'league')",240,1,0.002236948801834298,1.9804333188101555e-05,241
"('conspirators', 'to')",240,1,0.002236948801834298,1.9804333188101555e-05,241
"('you', 'wont')",230,11,0.002143742601757869,0.00021784766506911712,241
"('the', 'bars')",240,1,0.002236948801834298,1.9804333188101555e-05,241
"('women', 'have')",217,24,0.002022574541658511,0.0004753039965144374,241
"('for', 'reforms')",1,240,9.320620007642909e-06,0.004753039965144374,241
"('hunter', 'bidens')",1,240,9.320620007642909e-06,0.004753039965144374,241
"('trump', 'promised')",1,240,9.320620007642909e-06,0.004753039965144374,241
"('bars', 'justice')",240,1,0.002236948801834298,1.9804333188101555e-05,241
"('this', 'numbnut')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('healthy', 'deep')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('from', '2016')",1,239,9.320620007642909e-06,0.004733235631956272,240
"('deep', 'steamed')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('french', 'fries')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('steamed', 'french')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('first', 'hand')",1,239,9.320620007642909e-06,0.004733235631956272,240
"('numbnut', 'would')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('before', 'spouting')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('would', 'check')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('rhode', 'island')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('unearthed', 'letter')",1,239,9.320620007642909e-06,0.004733235631956272,240
"('new', 'healthy')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('check', 'her')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('spouting', 'garbage')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('is', 'just')",59,181,0.0005499165804509316,0.003584584307046382,240
"('from', 'china')",4,236,3.7282480030571634e-05,0.004673822632391967,240
"('facts', 'before')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('hong', 'kong')",14,226,0.00013048868010700072,0.004475779300510952,240
"('garbage', '🤔')",239,1,0.002227628181826655,1.9804333188101555e-05,240
"('amp', 'the')",33,206,0.00030758046025221596,0.00407969263674892,239
"('in', 'jail')",233,6,0.0021717044617807976,0.00011882599912860934,239
"('so', 'does')",236,3,0.0021996663218037263,5.941299956430467e-05,239
"('never', 'learn')",2,237,1.8641240015285817e-05,0.004693626965580069,239
"('support', 'the')",173,66,0.0016124672613222232,0.0013070859904147027,239
"('lefts', 'attack')",1,237,9.320620007642909e-06,0.004693626965580069,238
"('backfired', 'again')",1,237,9.320620007642909e-06,0.004693626965580069,238
"('learn', 'the')",1,237,9.320620007642909e-06,0.004693626965580069,238
"('american', 'jobs')",237,1,0.0022089869418113694,1.9804333188101555e-05,238
"('barr', 'is')",1,237,9.320620007642909e-06,0.004693626965580069,238
"('no', 'evidence')",1,237,9.320620007642909e-06,0.004693626965580069,238
"('‘', 'legitimate')",237,1,0.0022089869418113694,1.9804333188101555e-05,238
"('omars', '‘')",237,1,0.0022089869418113694,1.9804333188101555e-05,238
"('the', 'number')",123,115,0.0011464362609400777,0.002277498316631679,238
"('descends', 'into')",1,236,9.320620007642909e-06,0.004673822632391967,237
"('evidence', 'of')",3,234,2.7961860022928726e-05,0.004634213966015765,237
"('on', 'board')",2,235,1.8641240015285817e-05,0.004654018299203866,237
"('straight', 'from')",235,2,0.0021903457017960833,3.960866637620311e-05,237
"('socialism', 'and')",236,1,0.0021996663218037263,1.9804333188101555e-05,237
"('respond', 'to')",230,7,0.002143742601757869,0.0001386303323167109,237
"('communism', 'sanderstownhall')",235,1,0.0021903457017960833,1.9804333188101555e-05,236
"('and', 'communism')",235,1,0.0021903457017960833,1.9804333188101555e-05,236
"('candid', 'camera')",235,1,0.0021903457017960833,1.9804333188101555e-05,236
"('trump', 'to')",6,230,5.592372004585745e-05,0.004554996633263358,236
"('camera', 'bernie')",234,1,0.0021810250817884407,1.9804333188101555e-05,235
"('sent', 'to')",3,232,2.7961860022928726e-05,0.004594605299639561,235
"('to', 'any')",233,2,0.0021717044617807976,3.960866637620311e-05,235
"('laying', 'off')",234,1,0.0021810250817884407,1.9804333188101555e-05,235
"('funding', 'to')",233,2,0.0021717044617807976,3.960866637620311e-05,235
"('says', 'he')",19,216,0.00017709178014521526,0.004277735968629936,235
"('play', 'fair')",234,1,0.0021810250817884407,1.9804333188101555e-05,235
"('of', 'trying')",230,5,0.002143742601757869,9.902166594050779e-05,235
"('does', 'aoc')",234,1,0.0021810250817884407,1.9804333188101555e-05,235
"('aoc', 'really')",234,1,0.0021810250817884407,1.9804333188101555e-05,235
"('face', '‘')",233,1,0.0021717044617807976,1.9804333188101555e-05,234
"('‘', 'true')",233,1,0.0021717044617807976,1.9804333188101555e-05,234
"('justice', '—')",233,1,0.0021717044617807976,1.9804333188101555e-05,234
"('‘', 'behind')",233,1,0.0021717044617807976,1.9804333188101555e-05,234
"('secretary', 'of')",9,225,8.388558006878618e-05,0.00445597496732285,234
"('that', 'republican')",1,233,9.320620007642909e-06,0.0046144096328276625,234
"('starbucks', 'howard')",233,1,0.0021717044617807976,1.9804333188101555e-05,234
"('stocked', 'with')",1,233,9.320620007642909e-06,0.0046144096328276625,234
"('species', 'act')",1,233,9.320620007642909e-06,0.0046144096328276625,234
"('2016', 'shows')",1,233,9.320620007642909e-06,0.0046144096328276625,234
"('endangered', 'species')",1,233,9.320620007642909e-06,0.0046144096328276625,234
"('in', 'trump')",177,56,0.0016497497413527947,0.0011090426585336872,233
"('says', 'hes')",1,232,9.320620007642909e-06,0.004594605299639561,233
"('stronghold', 'in')",232,1,0.0021623838417731546,1.9804333188101555e-05,233
"('be', 'arrested')",179,54,0.0016683909813680806,0.001069433992157484,233
"('bidens', 'work')",1,232,9.320620007642909e-06,0.004594605299639561,233
"('half', 'of')",229,4,0.002134421981750226,7.921733275240622e-05,233
"('to', 'come')",222,10,0.002069177641696726,0.00019804333188101558,232
"('and', 'twitter')",230,2,0.002143742601757869,3.960866637620311e-05,232
